 5.128000e-02  5.771178e-01  5.128000e-02  2.709111e-01  5.128000e-02  5.000000e+00  5.128000e-02 -9.423082e-12 
 5.228000e-02  5.771178e-01  5.228000e-02  2.709111e-01  5.228000e-02  5.000000e+00  5.228000e-02 -9.423082e-12 
 5.328000e-02  5.771178e-01  5.328000e-02  2.709111e-01  5.328000e-02  5.000000e+00  5.328000e-02 -9.423082e-12 
 5.428000e-02  5.771178e-01  5.428000e-02  2.709111e-01  5.428000e-02  5.000000e+00  5.428000e-02 -9.423082e-12 
 5.528000e-02  5.771178e-01  5.528000e-02  2.709111e-01  5.528000e-02  5.000000e+00  5.528000e-02 -9.423082e-12 
 5.628000e-02  5.771178e-01  5.628000e-02  2.709111e-01  5.628000e-02  5.000000e+00  5.628000e-02 -9.423082e-12 
 5.728000e-02  5.771178e-01  5.728000e-02  2.709111e-01  5.728000e-02  5.000000e+00  5.728000e-02 -9.423082e-12 
 5.828000e-02  5.771178e-01  5.828000e-02  2.709111e-01  5.828000e-02  5.000000e+00  5.828000e-02 -9.423082e-12 
 5.928000e-02  5.771178e-01  5.928000e-02  2.709111e-01  5.928000e-02  5.000000e+00  5.928000e-02 -9.423082e-12 
 6.028000e-02  5.771178e-01  6.028000e-02  2.709111e-01  6.028000e-02  5.000000e+00  6.028000e-02 -9.423082e-12 
 6.128000e-02  5.771178e-01  6.128000e-02  2.709111e-01  6.128000e-02  5.000000e+00  6.128000e-02 -9.423082e-12 
 6.228000e-02  5.771178e-01  6.228000e-02  2.709111e-01  6.228000e-02  5.000000e+00  6.228000e-02 -9.423082e-12 
 6.328000e-02  5.771178e-01  6.328000e-02  2.709111e-01  6.328000e-02  5.000000e+00  6.328000e-02 -9.423082e-12 
 6.428000e-02  5.771178e-01  6.428000e-02  2.709111e-01  6.428000e-02  5.000000e+00  6.428000e-02 -9.423082e-12 
 6.528000e-02  5.771178e-01  6.528000e-02  2.709111e-01  6.528000e-02  5.000000e+00  6.528000e-02 -9.423082e-12 
 6.628000e-02  5.771178e-01  6.628000e-02  2.709111e-01  6.628000e-02  5.000000e+00  6.628000e-02 -9.423082e-12 
 6.728000e-02  5.771178e-01  6.728000e-02  2.709111e-01  6.728000e-02  5.000000e+00  6.728000e-02 -9.423082e-12 
 6.828000e-02  5.771178e-01  6.828000e-02  2.709111e-01  6.828000e-02  5.000000e+00  6.828000e-02 -9.423082e-12 
 6.928000e-02  5.771178e-01  6.928000e-02  2.709111e-01  6.928000e-02  5.000000e+00  6.928000e-02 -9.423082e-12 
 7.028000e-02  5.771178e-01  7.028000e-02  2.709111e-01  7.028000e-02  5.000000e+00  7.028000e-02 -9.423082e-12 
 7.128000e-02  5.771178e-01  7.128000e-02  2.709111e-01  7.128000e-02  5.000000e+00  7.128000e-02 -9.423082e-12 
 7.228000e-02  5.771178e-01  7.228000e-02  2.709111e-01  7.228000e-02  5.000000e+00  7.228000e-02 -9.423082e-12 
 7.328000e-02  5.771178e-01  7.328000e-02  2.709111e-01  7.328000e-02  5.000000e+00  7.328000e-02 -9.423082e-12 
 7.428000e-02  5.771178e-01  7.428000e-02  2.709111e-01  7.428000e-02  5.000000e+00  7.428000e-02 -9.423082e-12 
 7.528000e-02  5.771178e-01  7.528000e-02  2.709111e-01  7.528000e-02  5.000000e+00  7.528000e-02 -9.423082e-12 
 7.628000e-02  5.771178e-01  7.628000e-02  2.709111e-01  7.628000e-02  5.000000e+00  7.628000e-02 -9.423082e-12 
 7.728000e-02  5.771178e-01  7.728000e-02  2.709111e-01  7.728000e-02  5.000000e+00  7.728000e-02 -9.423082e-12 
 7.828000e-02  5.771178e-01  7.828000e-02  2.709111e-01  7.828000e-02  5.000000e+00  7.828000e-02 -9.423082e-12 
 7.928000e-02  5.771178e-01  7.928000e-02  2.709111e-01  7.928000e-02  5.000000e+00  7.928000e-02 -9.423082e-12 
 8.028000e-02  5.771178e-01  8.028000e-02  2.709111e-01  8.028000e-02  5.000000e+00  8.028000e-02 -9.423082e-12 
 8.128000e-02  5.771178e-01  8.128000e-02  2.709111e-01  8.128000e-02  5.000000e+00  8.128000e-02 -9.423082e-12 
 8.228000e-02  5.771178e-01  8.228000e-02  2.709111e-01  8.228000e-02  5.000000e+00  8.228000e-02 -9.423082e-12 
 8.328000e-02  5.771178e-01  8.328000e-02  2.709111e-01  8.328000e-02  5.000000e+00  8.328000e-02 -9.423082e-12 
 8.428000e-02  5.771178e-01  8.428000e-02  2.709111e-01  8.428000e-02  5.000000e+00  8.428000e-02 -9.423082e-12 
 8.528000e-02  5.771178e-01  8.528000e-02  2.709111e-01  8.528000e-02  5.000000e+00  8.528000e-02 -9.423082e-12 
 8.628000e-02  5.771178e-01  8.628000e-02  2.709111e-01  8.628000e-02  5.000000e+00  8.628000e-02 -9.423082e-12 
 8.728000e-02  5.771178e-01  8.728000e-02  2.709111e-01  8.728000e-02  5.000000e+00  8.728000e-02 -9.423082e-12 
 8.828000e-02  5.771178e-01  8.828000e-02  2.709111e-01  8.828000e-02  5.000000e+00  8.828000e-02 -9.423082e-12 
 8.928000e-02  5.771178e-01  8.928000e-02  2.709111e-01  8.928000e-02  5.000000e+00  8.928000e-02 -9.423082e-12 
 9.028000e-02  5.771178e-01  9.028000e-02  2.709111e-01  9.028000e-02  5.000000e+00  9.028000e-02 -9.423082e-12 
 9.128000e-02  5.771178e-01  9.128000e-02  2.709111e-01  9.128000e-02  5.000000e+00  9.128000e-02 -9.423082e-12 
 9.228000e-02  5.771178e-01  9.228000e-02  2.709111e-01  9.228000e-02  5.000000e+00  9.228000e-02 -9.423082e-12 
 9.328000e-02  5.771178e-01  9.328000e-02  2.709111e-01  9.328000e-02  5.000000e+00  9.328000e-02 -9.423082e-12 
 9.428000e-02  5.771178e-01  9.428000e-02  2.709111e-01  9.428000e-02  5.000000e+00  9.428000e-02 -9.423082e-12 
 9.528000e-02  5.771178e-01  9.528000e-02  2.709111e-01  9.528000e-02  5.000000e+00  9.528000e-02 -9.423082e-12 
 9.628000e-02  5.771178e-01  9.628000e-02  2.709111e-01  9.628000e-02  5.000000e+00  9.628000e-02 -9.423082e-12 
 9.728000e-02  5.771178e-01  9.728000e-02  2.709111e-01  9.728000e-02  5.000000e+00  9.728000e-02 -9.423082e-12 
 9.828000e-02  5.771178e-01  9.828000e-02  2.709111e-01  9.828000e-02  5.000000e+00  9.828000e-02 -9.423082e-12 
 9.928000e-02  5.771178e-01  9.928000e-02  2.709111e-01  9.928000e-02  5.000000e+00  9.928000e-02 -9.423082e-12 
 1.000000e-01  5.771178e-01  1.000000e-01  2.709111e-01  1.000000e-01  5.000000e+00  1.000000e-01 -9.423082e-12 
